Zip Code,Median Household income 
77336,85010
77338,55369
77339,81956
77340,64683
77342,-
77345,145417
77346,101935
77350,21250
77351,53062
77354,97001
77355,79981
77356,101108
77357,51093
77358,69608
77359,78369
77360,45833
77362,63162
77363,55946
77364,43028
77365,74676
77367,53523
77368,35300
77369,43482
77371,47131
77372,54602
77373,72645
77374,60402
77375,76368
77376,37000
77377,102042
77378,51063
77379,112695
77380,83109
77381,125034
77382,160283
77384,97665
77385,100180
77386,102734
77388,91069
77389,122279
77396,71403
77401,222618
77406,117738
77407,90516
77412,60815
77414,48387
77415,-
77417,62708
77418,75956
77419,43021
77420,65568
77422,60034
77423,63685
77426,66806
77428,-
77429,110759
77430,101161
77432,-
77433,106444
77434,41360
77435,56667
77436,-
77437,60819
77440,-
77441,154803
77442,93125
77443,-
77444,67500
77445,50982
77446,39500
77447,78113
77448,-
77449,75395
77450,115223
77451,14375
77453,-
77454,-
77455,61758
77456,49821
77457,53409
77458,-
77459,121815
77460,-
77461,71079
77464,48750
77465,53614
77466,78250
77467,-
77468,-
77469,83855
77470,47500
77471,52152
77473,-
77474,70560
77475,83295
77476,96136
77477,63539
77478,106250
77479,142628
77480,70000
77481,-
77482,53720
77483,-
77484,70313
77485,72629
77486,64839
77488,50232
77489,69029
77493,91688
77494,147280
77498,81422
77502,51102
77503,50791
77504,47982
77505,83336
77506,34653
77507,-
77510,83229
77511,61598
77514,48438
77515,69444
77517,85809
77518,37008
77519,82543
77520,53837
77521,65756
77523,104550
77530,51690
77531,64572
77532,66800
77533,48750
77534,90085
77535,66460
77536,89641
77538,62500
77539,82356
77541,56821
77545,68960
77546,110985
77547,45040
77550,44629
77551,55980
77554,103239
77560,58295
77561,83438
77562,71886
77563,59016
77564,74063
77565,84375
77566,89671
77568,53894
77571,78635
77573,112319
77575,60148
77577,72011
77578,99946
77580,132813
77581,95616
77583,69643
77584,115187
77585,38438
77586,114545
77587,45326
77590,49538
77591,52656
77597,102031
77598,55714
77611,71750
77612,59924
77613,69167
77614,48854
77615,62031
77616,107679
77617,-
77619,60768
77622,85455
77623,73750
77624,71447
77625,76424
77627,77759
77629,67321
77630,54287
77632,69417
77640,39613
77642,40916
77650,95841
77651,76990
77655,53750
77656,53486
77657,80194
77659,91071
77660,64757
77661,-
77662,56845
77663,58075
77664,80222
77665,54813
77701,36142
77702,45793
77703,35756
77705,45838
77706,85133
77707,60023
77708,58021
77713,69845
77801,33763
77802,77058
77803,38587
77807,60343
77808,77986
77830,66250
77831,44464
77833,60589
77835,85851
77836,70025
77837,42788
77840,33016
77845,96880
77853,83229
77855,-
77856,73290
77857,86528
77859,54541
77861,67143
77864,48891
77865,64375
77867,34063
77868,59647
77871,71615
77872,57500
77873,48750
77876,59783
77878,39792
77879,51883
77880,70156
77901,48818
77904,88993
77905,77276
77950,47750
77951,42766
77954,66045
77957,63387
77960,-
77961,-
77962,73125
77963,58944
77964,60000
77968,88819
77969,-
77970,36250
77971,85931
77973,-
77974,93125
77975,66328
77976,85804
77977,38438
77978,70046
77979,65017
77982,60676
77983,56250
77984,62778
77987,63750
77988,41705
77990,55089
77991,68934
77993,-
77994,38516
77995,49223
78001,-
78002,49708
78003,66380
78004,125396
78005,97938
78006,87974
78007,67083
78008,-
78009,74804
78010,57094
78011,37188
78012,40000
78013,75013
78014,42064
78015,121479
78016,73372
78017,47824
78019,48056
78021,-
78022,57375
78023,120260
78024,51250
78025,53056
78026,67653
78027,100600
78028,53189
78029,-
78039,63333
78040,27430
78041,44418
78043,34277
78044,49861
78045,67603
78046,35224
78050,34125
78052,72857
78055,51042
78056,104712
78057,46546
78058,95375
78059,59583
78060,-
78061,39284
78063,72824
78064,67071
78065,50604
78066,64500
78067,53438
78069,45779
78070,98125
78071,63953
78072,58750
78073,44984
78075,-
78076,40451
78101,87100
78102,46968
78104,76250
78107,55859
78108,93089
78109,67731
78112,53304
78113,81528
78114,70029
78116,88125
78117,121359
78118,46950
78119,47679
78121,90815
78122,35288
78123,70872
78124,70217
78125,-
78130,62857
78132,99037
78133,71625
78140,43971
78141,57000
78142,-
78143,19167
78144,-
78145,76667
78146,50313
78147,75250
78148,68537
78150,-
78151,72250
78152,83333
78154,87850
78155,62950
78159,51429
78160,69732
78161,59083
78162,37833
78163,114697
78164,68125
78201,42951
78202,26185
78203,27463
78204,38304
78205,-
78207,27037
78208,30673
78209,106526
78210,37269
78211,37816
78212,54514
78213,50612
78214,36676
78215,78359
78216,58970
78217,53914
78218,43514
78219,39320
78220,36371
78221,41926
78222,56045
78223,44474
78224,46731
78225,35299
78226,33182
78227,39014
78228,43424
78229,45753
78230,74051
78231,97917
78232,91154
78233,62634
78234,62665
78235,70417
78236,71314
78237,30664
78238,52431
78239,60647
78240,63836
78242,38421
78243,-
78244,64622
78245,62487
78247,76031
78248,129256
78249,78458
78250,69278
78251,75947
78252,56034
78253,99279
78254,82339
78255,124912
78256,142750
78257,161394
78258,125107
78259,100619
78260,118984
78261,106659
78263,73977
78264,52733
78266,112851
78330,55865
78332,51561
78335,-
78336,49240
78338,-
78339,45625
78340,60625
78341,38578
78342,41362
78343,65931
78344,61125
78349,41364
78351,36705
78352,-
78353,53214
78355,30270
78357,57895
78358,39706
78359,58750
78361,42675
78362,60912
78363,50711
78368,42212
78369,35625
78370,56354
78371,53625
78372,65187
78373,63354
78374,69381
78375,37690
78376,34674
78377,55996
78379,68750
78380,55326
78382,60584
78383,61902
78384,35592
78385,42917
78387,60112
78389,44125
78390,53173
78391,47153
78393,69839
78401,33819
78402,71875
78404,44481
78405,34750
78406,57813
78407,32371
78408,40908
78409,61574
78410,77003
78411,59878
78412,56951
78413,82330
78414,96267
78415,46423
78416,40550
78417,50750
78418,74066
78419,47778
78501,40107
78503,36174
78504,70864
78516,35782
78520,35496
78521,29789
78526,52968
78535,28000
78536,34000
78537,30466
78538,32917
78539,58750
78541,39563
78542,33846
78543,33050
78545,-
78548,-
78549,-
78550,39085
78552,51329
78557,40934
78558,26389
78559,46270
78560,48333
78561,29375
78562,32991
78563,-
78564,-
78565,-
78566,42724
78567,37833
78569,38594
78570,32157
78572,41363
78573,36212
78574,33643
78575,52500
78576,25910
78577,38837
78578,43423
78579,39940
78580,29728
78582,32464
78583,38825
78584,21904
78585,-
78586,31694
78588,40781
78589,36735
78590,37083
78591,44609
78592,28750
78593,28423
78594,21563
78595,30612
78596,39632
78597,85378
78598,-
78602,67169
78605,65170
78606,65518
78607,-
78608,59130
78609,53929
78610,79797
78611,58850
78612,64341
78613,103623
78614,91500
78615,47411
78616,52379
78617,46821
78618,80250
78619,134909
78620,105561
78621,68045
78622,56071
78623,58864
78624,70459
78626,76117
78628,96630
78629,57604
78631,57184
78632,54375
78633,86679
78634,75935
78635,-
78636,69360
78638,59539
78639,46389
78640,71826
78641,91334
78642,86858
78643,56607
78644,60696
78645,83182
78648,53818
78650,64712
78652,87538
78653,68491
78654,64359
78655,55698
78656,45313
78657,86875
78659,77671
78660,83866
78661,53750
78662,78996
78663,81397
78664,73247
78665,97740
78666,52001
78669,107200
78670,40938
78671,58646
78672,43393
78675,-
78676,78352
78677,57750
78681,107793
78701,212500
78702,47546
78703,169762
78704,95149
78705,57713
78712,-
78717,120566
78719,49063
78721,39886
78722,78333
78723,49217
78724,40232
78725,54605
78726,129938
78727,81294
78728,69343
78729,85150
78730,173869
78731,134321
78732,160156
78733,157250
78734,121567
78735,127093
78736,115469
78737,127234
78738,141479
78739,142201
78741,34517
78742,47109
78744,42115
78745,64273
78746,182143
78747,81250
78748,83023
78749,106192
78750,97798
78751,96364
78752,38586
78753,45030
78754,69303
78756,125000
78757,90662
78758,53624
78759,113540
78801,46590
78802,88318
78827,35217
78828,83056
78829,-
78830,-
78832,40625
78833,40441
78834,47571
78836,-
78837,-
78838,42829
78839,32056
78840,50736
78843,-
78850,45469
78851,-
78852,41731
78860,-
78861,60000
78870,57550
78871,-
78872,41250
78873,56000
78877,-
78879,86389
78880,63036
78881,42500
78883,46650
78884,54836
78885,97188
78886,66591
78931,76522
78932,65938
78933,85147
78934,54091
78935,47415
78938,67917
78940,58233
78941,46818
78942,61937
78943,158421
78944,80833
78945,72475
78946,39615
78947,72917
78948,59177
78949,86875
78950,37228
78951,-
78953,90859
78954,82500
78956,60588
78957,62011
78959,49250
78962,77172
78963,59286
79001,74875
79003,96250
79005,72083
79007,60482
79009,46477
79010,76544
79011,80469
79012,120403
79013,47713
79014,68438
79015,80300
79016,-
79018,45938
79019,79531
79021,41607
79022,64060
79024,78125
79025,-
79027,40655
79029,54791
79031,56750
79032,72941
79033,-
79034,67857
79035,55448
79036,58801
79039,82083
79040,51964
79041,44196
79042,51140
79043,43611
79044,51042
79045,53551
79046,55625
79051,-
79052,60650
79053,67500
79054,56250
79056,71250
79057,56250
79058,-
79059,79861
79061,61406
79062,92250
79063,69375
79064,39837
79065,57264
79068,72938
79070,57500
79072,50557
79078,105000
79079,51518
79080,73571
79081,50313
79082,60208
79083,48850
79084,62222
79085,-
79086,59318
79087,69375
79088,46533
79091,53214
79092,60938
79093,-
79094,-
79095,47644
79096,53589
79097,80917
79098,66250
79101,37208
79102,44721
79103,45773
79104,36758
79105,-
79106,53833
79107,37283
79108,56719
79109,74725
79110,60108
79111,61910
79118,77105
79119,110844
79121,90855
79124,110852
79201,52143
79220,59375
79225,53393
79226,53958
79227,54010
79229,57750
79230,33438
79231,-
79233,78750
79234,-
79235,47689
79236,77500
79237,45417
79239,22202
79240,-
79241,49464
79243,49750
79244,51786
79245,32604
79247,-
79248,43077
79250,61705
79251,-
79252,47500
79255,44688
79256,56250
79257,52348
79258,-
79259,-
79261,41250
79311,52379
79312,52500
79313,51875
79314,-
79316,43414
79322,45875
79323,71500
79324,-
79325,53750
79326,-
79329,85096
79330,"250,000+"
79331,53297
79336,61071
79339,50379
79342,95351
79343,50341
79344,-
79345,52222
79346,47917
79347,45065
79350,41000
79351,49750
79353,-
79355,56607
79356,53931
79357,42917
79358,63264
79359,48792
79360,64357
79363,76106
79364,53750
79366,104191
79367,55750
79369,44792
79370,44531
79371,54250
79372,74375
79373,56193
79376,188333
79377,76563
79378,85313
79379,72500
79380,42250
79381,44135
79382,74614
79401,32031
79403,43299
79404,38006
79406,-
79407,58413
79410,57132
79411,43432
79412,37849
79413,55872
79414,44393
79415,39088
79416,57478
79423,73112
79424,92418
79501,72857
79502,75208
79503,58598
79504,55625
79505,49000
79506,67917
79508,102074
79510,61275
79511,77625
79512,62055
79517,92396
79518,-
79519,-
79520,51379
79521,50884
79525,49461
79526,77857
79527,63125
79528,73125
79529,50000
79530,75462
79532,93162
79533,55000
79534,-
79535,57250
79536,59839
79537,-
79538,78125
79539,36250
79540,85192
79541,88370
79543,49028
79544,62500
79545,70000
79546,48021
79547,34896
79548,66250
79549,65204
79553,48111
79556,50316
79560,52500
79561,48750
79562,83886
79563,43952
79565,71250
79566,97222
79567,51250
79601,53159
79602,67547
79603,41287
79605,55072
79606,69690
79607,43813
79699,-
79701,60326
79703,71647
79705,94770
79706,85303
79707,112199
79713,60625
79714,80703
79718,50938
79719,65250
79720,62816
79730,58203
79731,72109
79733,50833
79734,61932
79735,70161
79738,78542
79739,61989
79741,52031
79742,41250
79743,83750
79744,70469
79745,59318
79748,61042
79749,93333
79752,61094
79754,78750
79755,45250
79756,78068
79758,82121
79759,-
79761,63815
79762,79080
79763,59473
79764,54313
79765,105192
79766,65089
79770,-
79772,56875
79777,53750
79778,72708
79780,-
79781,69167
79782,73906
79783,111250
79785,-
79788,53750
79789,84688
79821,36597
79830,54297
79831,-
79834,77500
79835,33438
79836,41887
79837,-
79838,31085
79839,26036
79842,48281
79843,58889
79845,33640
79846,-
79847,-
79848,38750
79849,26576
79851,47143
79852,50417
79853,31349
79854,103438
79855,38977
79901,17494
79902,37876
79903,36084
79904,40437
79905,27767
79906,46849
79907,33534
79908,66538
79911,90461
79912,73576
79915,34923
79916,-
79920,-
79922,82107
79924,46262
79925,50270
79927,34144
79928,49979
79930,37896
79932,62380
79934,63422
79935,51071
79936,57035
79938,57162
79942,-
80002,72409
80003,69066
80004,86179
80005,103468
80007,143958
80010,40790
80011,42232
80012,51841
80013,77837
80014,66818
80015,97737
80016,122003
80017,62438
80018,94159
80019,76107
80020,94390
80021,91119
80022,63500
80023,136378
80024,65882
80025,136724
80026,90259
80027,123612
80030,57414
80031,80076
80033,64134
80045,61583
80101,51731
80102,76020
80103,71875
80104,98370
80105,74063
80106,99919
80107,105108
80108,148884
80109,124560
80110,55831
80111,121074
80112,100991
80113,82945
80116,115500
80117,91979
80118,118819
80120,85116
80121,112163
80122,103181
80123,93001
80124,123657
80125,112421
80126,126899
80127,113815
80128,95172
80129,115499
80130,124926
80131,46667
80132,126011
80133,66250
80134,116130
80135,114556
80136,81959
80137,99450
80138,118328
80202,140227
80203,98893
80204,41029
80205,63467
80206,129987
80207,81392
80209,139229
80210,117180
80211,83651
80212,84963
80214,49277
80215,82682
80216,47400
80218,96750
80219,44173
80220,94877
80221,55723
80222,80395
80223,45794
80224,65404
80226,68561
80227,73742
80228,89561
80229,55895
80230,120388
80231,58410
80232,74058
80233,76305
80234,78279
80235,75385
80236,62941
80237,95053
80238,148750
80239,49596
80241,91059
80246,62768
80247,49070
80249,71915
80260,44263
80264,-
80290,-
80293,-
80294,-
80301,104859
80302,118485
80303,102572
80304,115536
80305,123080
80310,-
80401,105583
80403,122733
80419,-
80420,66250
80421,76293
80422,77868
80423,-
80424,97447
80425,146033
80426,-
80427,61406
80428,76917
80432,-
80433,100517
80434,-
80435,80170
80436,60667
80438,95625
80439,116510
80440,93171
80442,73854
80443,81507
80444,83438
80446,69936
80447,85597
80448,-
80449,57750
80451,68381
80452,80580
80453,97760
80454,80833
80455,114643
80456,56779
80457,43657
80459,64006
80461,63992
80463,77917
80465,104102
80466,72083
80467,75500
80468,-
80469,78036
80470,100614
80471,-
80473,-
80475,-
80476,74375
80477,194750
80478,89631
80479,-
80480,51063
80481,119821
80482,96806
80483,56607
80487,87500
80488,-
80497,-
80498,72937
80501,59845
80503,107388
80504,93376
80510,95859
80511,-
80512,75556
80513,92778
80514,55875
80515,68598
80516,115781
80517,71788
80520,72300
80521,70997
80524,77640
80525,88728
80526,77904
80528,107065
80530,76979
80532,-
80534,89072
80535,67731
80536,68950
80537,71551
80538,76910
80540,102277
80542,97111
80543,80094
80544,-
80545,101667
80546,72750
80547,99306
80549,79562
80550,93716
80601,71677
80602,104563
80603,78702
80610,59677
80611,78036
80612,-
80615,78050
80620,52292
80621,65500
80622,66375
80623,53125
80624,72054
80631,45850
80634,72479
80640,82033
80642,76563
80643,69956
80644,74375
80645,57733
80648,80750
80649,66406
80650,66719
80651,63750
80652,76161
80653,68571
80654,53750
80701,55355
80705,43661
80720,56857
80721,78750
80722,45375
80723,56641
80726,62778
80727,68611
80728,56071
80729,64167
80731,59716
80733,65833
80734,61337
80735,63125
80736,80625
80737,56900
80740,61250
80741,58750
80742,61042
80743,64531
80744,41750
80745,47813
80746,-
80747,60938
80749,60000
80750,69375
80751,53424
80754,66875
80755,-
80757,45000
80758,53537
80759,51139
80801,46875
80802,65083
80804,50833
80805,65682
80807,52418
80808,69468
80809,66992
80810,59375
80812,58750
80813,47188
80814,72232
80815,72500
80816,64958
80817,65208
80818,75662
80819,88000
80820,78889
80821,48000
80822,75000
80823,49583
80824,63750
80825,76375
80827,91354
80828,60521
80829,83352
80830,72250
80831,88162
80832,59167
80833,56528
80834,37813
80835,64659
80836,53409
80840,69926
80860,54491
80861,50417
80862,89583
80863,86365
80864,52269
80902,42803
80903,55608
80904,62971
80905,53068
80906,79959
80907,58508
80908,118295
80909,51441
80910,41814
80911,62708
80913,65250
80914,-
80915,60133
80916,48567
80917,63150
80918,73581
80919,104847
80920,100840
80921,123393
80922,85553
80923,90304
80924,126159
80925,74181
80926,68261
80927,94766
80928,55288
80929,62083
80930,63686
80938,-
80939,-
80951,76852
81001,37055
81003,35779
81004,43195
81005,55768
81006,65319
81007,72254
81008,63801
81019,53750
81020,46776
81021,-
81022,54100
81023,71641
81024,16288
81025,35208
81027,66000
81029,45000
81030,44750
81033,26875
81036,47500
81038,-
81039,49625
81040,37813
81041,29000
81043,30833
81044,53333
81045,43750
81047,47125
81049,63750
81050,42394
81052,53810
81054,39007
81055,73173
81057,48750
81058,40938
81059,57500
81062,44602
81063,34076
81064,50750
81067,46466
81069,66500
81071,65000
81073,45865
81076,47188
81077,32500
81081,-
81082,55215
81084,-
81087,-
81089,38009
81090,47386
81091,50313
81092,54167
81101,45839
81120,35924
81121,41346
81122,78982
81123,35156
81124,-
81125,44766
81126,18750
81128,-
81129,22273
81130,59659
81131,41500
81132,40250
81133,36364
81136,-
81137,64792
81138,-
81140,62120
81141,45673
81143,44453
81144,52862
81146,47222
81147,58591
81148,31458
81149,33250
81151,56563
81152,28523
81154,71417
81155,62344
81201,66658
81210,-
81211,55924
81212,50027
81220,98060
81221,52813
81222,-
81223,39952
81224,91321
81225,64375
81226,50050
81227,-
81230,64313
81231,-
81232,-
81233,74417
81235,59830
81236,74205
81237,-
81239,-
81240,63045
81241,56750
81242,52656
81243,-
81244,42000
81248,-
81251,72778
81252,42049
81253,66887
81301,85545
81303,72139
81320,48173
81321,53750
81323,61741
81324,33125
81325,62386
81326,70893
81327,36875
81328,51290
81330,-
81331,63705
81332,47000
81334,29688
81335,-
81401,55166
81403,65883
81410,51116
81411,-
81413,49318
81415,71058
81416,53341
81418,58261
81419,58333
81422,51979
81423,68894
81424,60156
81425,44722
81426,105938
81427,80417
81428,59464
81429,-
81430,69688
81431,51250
81432,71488
81433,63906
81434,49125
81435,75117
81501,51189
81503,54613
81504,57969
81505,68608
81506,75167
81507,76237
81520,39645
81521,63983
81522,-
81523,85287
81524,93310
81525,55357
81526,73500
81527,76287
81601,77074
81610,60625
81611,101788
81612,-
81615,95997
81620,73177
81621,80972
81623,87636
81624,67699
81625,69182
81630,63750
81631,111091
81632,96203
81633,-
81635,75041
81637,86342
81638,77768
81639,64694
81640,-
81641,68393
81642,-
81643,71250
81645,86042
81646,99250
81647,87966
81648,80341
81649,83000
81650,61467
81652,57139
81653,-
81654,63026
81655,-
81656,-
81657,96528
82001,68491
82005,-
82007,53448
82009,91870
82050,45109
82051,-
82052,-
82053,93831
82054,93529
82055,56000
82058,-
82059,-
82060,65694
82061,-
82063,212760
82070,70191
82072,68068
82073,-
82081,-
82082,72031
82083,58250
82084,-
82190,-
82201,55571
82210,36556
82212,60000
82213,67083
82214,57120
82215,88125
82217,-
82219,-
82221,40855
82222,58750
82223,67434
82224,-
82225,54038
82227,-
82229,-
82240,56250
82242,78438
82243,-
82244,87000
82301,70039
82321,84500
82322,59792
82323,-
82324,62813
82325,66667
82327,60774
82329,60313
82331,78086
82332,-
82334,89000
82335,36563
82336,81029
82401,64387
82410,65074
82411,50000
82412,57500
82414,71336
82420,80500
82421,78571
82422,-
82423,45313
82426,57778
82428,65500
82430,46875
82431,55216
82432,55208
82433,53173
82434,69107
82435,70568
82440,80388
82441,84375
82442,45789
82443,63050
82450,-
82501,64358
82510,47500
82512,-
82513,75667
82514,51250
82515,57083
82516,45000
82520,68420
82523,66250
82601,69727
82604,73943
82609,75777
82620,93454
82630,-
82633,76591
82635,56500
82636,62500
82637,79757
82638,-
82639,53107
82640,-
82642,65000
82643,56531
82644,50644
82646,-
82648,-
82649,64286
82701,77643
82710,-
82711,81389
82712,58950
82714,-
82715,-
82716,84084
82718,100772
82720,59632
82721,86000
82723,128333
82725,66827
82727,92344
82729,58750
82730,85391
82731,-
82732,76726
82801,72620
82831,74500
82832,69783
82833,-
82834,71324
82835,70000
82836,85000
82837,-
82838,59871
82839,64643
82842,45048
82844,-
82845,-
82901,83507
82922,-
82923,52738
82925,-
82929,-
82930,54485
82932,136389
82933,128125
82934,34125
82935,83500
82936,-
82937,88112
82938,-
82939,66250
82941,97212
82942,-
82943,-
82944,-
82945,84792
83001,89597
83011,-
83012,-
83013,128088
83014,113508
83025,123605
83101,86667
83110,66438
83111,83269
83112,63786
83113,81181
83114,59583
83115,46250
83116,88750
83118,95272
83119,53625
83120,83158
83121,-
83122,51579
83123,55938
83124,98125
83126,79194
83127,59205
83128,109500
83201,58791
83202,56863
83203,-
83204,57705
83209,10625
83210,46458
83211,54112
83212,50000
83213,44464
83214,75417
83215,-
83217,60313
83218,41667
83220,60956
83221,59013
83223,52500
83226,38950
83227,-
83228,50750
83232,65000
83233,-
83234,54688
83235,-
83236,69907
83237,50000
83238,43977
83239,52083
83241,57917
83243,65833
83244,52188
83245,71544
83246,53750
83250,68611
83251,57216
83252,49375
83253,-
83254,55625
83255,73413
83261,59375
83262,64718
83263,59394
83271,53177
83272,48250
83274,60135
83276,74861
83277,76042
83278,93750
83281,-
83283,-
83285,40500
83286,59000
83287,53409
83301,55840
83302,30833
83311,51875
83312,31607
83313,58551
83314,46731
83316,52868
83318,51050
83320,52396
83321,44013
83322,-
83323,67000
83324,58333
83325,60300
83327,50556
83328,57315
83330,56130
83332,39911
83333,75274
83334,50781
83335,57857
83336,54150
83337,-
83338,50440
83340,73186
83341,53793
83342,49135
83344,53438
83346,52969
83347,54891
83348,70694
83349,50461
83350,49914
83352,52386
83353,75893
83354,-
83355,50625
83401,54214
83402,57040
83404,69842
83406,75323
83414,89028
83420,49907
83421,-
83422,54118
83423,45500
83424,-
83425,48333
83427,65417
83428,48750
83429,72500
83431,51685
83433,-
83434,62097
83435,62917
83436,50000
83440,35490
83442,61055
83443,46797
83444,35987
83445,56837
83446,17750
83448,54250
83449,58125
83450,49063
83451,54479
83452,72621
83454,47813
83455,72738
83460,-
83462,31806
83463,-
83464,40625
83465,73125
83466,67083
83467,50658
83468,58750
83469,36042
83501,61946
83520,59643
83522,55179
83523,58393
83524,55156
83525,-
83526,54808
83530,51546
83533,46563
83535,67009
83536,40357
83537,64650
83539,48106
83540,41902
83541,63750
83542,46667
83543,62500
83544,48342
83545,64091
83546,61635
83547,28456
83548,54167
83549,39397
83552,38750
83553,49345
83554,61250
83555,40972
83601,-
83602,-
83604,40625
83605,46687
83607,57142
83610,57083
83611,59306
83612,50156
83615,58838
83616,95703
83617,46030
83619,54635
83622,54750
83623,40500
83624,46008
83626,49667
83627,36333
83628,41827
83629,52898
83631,29318
83632,73333
83633,46042
83634,63264
83636,-
83637,34500
83638,68125
83639,43225
83641,52375
83642,72278
83643,-
83644,62480
83645,41667
83646,72838
83647,58336
83648,40754
83650,47404
83651,43089
83654,50172
83655,49194
83656,52813
83657,44375
83660,54267
83661,54512
83666,78750
83669,74167
83670,48750
83671,-
83672,46250
83676,45273
83677,41731
83686,54161
83687,53836
83702,101683
83703,68328
83704,59699
83705,51525
83706,75890
83709,76971
83712,118750
83713,75934
83714,68255
83716,90509
83801,59560
83802,40000
83803,-
83804,59444
83805,52428
83806,38750
83808,51875
83809,68681
83810,68750
83811,50272
83812,46875
83813,64375
83814,59284
83815,58304
83821,76042
83822,54676
83823,52977
83824,38214
83825,70375
83826,-
83827,35417
83830,35938
83832,75592
83833,67381
83834,67841
83835,74884
83836,63750
83837,47679
83839,51914
83840,51406
83841,-
83842,80536
83843,63028
83844,-
83845,51992
83846,47500
83847,47656
83848,40385
83849,50227
83850,62647
83851,44125
83852,33542
83854,57719
83855,62500
83856,45108
83857,52143
83858,56875
83860,65064
83861,54214
83864,60375
83866,-
83867,-
83868,40714
83869,49381
83870,49500
83871,67283
83872,-
83873,46250
83874,-
83876,56667
84001,74423
84002,-
84003,91715
84004,113164
84005,72882
84006,65682
84007,74231
84010,72764
84013,81307
84014,88885
84015,65587
84017,75781
84018,-
84020,113463
84021,59236
84022,66094
84023,94167
84024,48594
84025,100625
84026,46852
84027,42050
84028,44375
84029,69130
84031,71875
84032,75610
84033,84152
84034,26250
84035,117969
84036,78902
84037,97426
84038,71875
84039,94063
84040,94174
84041,66999
84042,90898
84043,81474
84044,59357
84045,85052
84046,87500
84047,56218
84049,88638
84050,85254
84051,76875
84052,60577
84053,66429
84054,75125
84055,75000
84056,50281
84057,58400
84058,56744
84060,109792
84061,63500
84062,75314
84063,68750
84064,55625
84065,93481
84066,71209
84067,69633
84069,76250
84070,70885
84071,89375
84072,50625
84073,101750
84074,71239
84075,90009
84076,83646
84078,72707
84080,55500
84081,83772
84082,71938
84083,32292
84084,72247
84085,70750
84086,68000
84087,84783
84088,70895
84092,114042
84093,105665
84094,83005
84095,104150
84096,91138
84097,77644
84098,129917
84101,63015
84102,62526
84103,102708
84104,40261
84105,92365
84106,74119
84107,57758
84108,111250
84109,95036
84111,50109
84112,-
84113,-
84115,42031
84116,45505
84117,86137
84118,64440
84119,48038
84120,59067
84121,89659
84123,59719
84124,88486
84128,68308
84144,137656
84180,-
84301,73304
84302,61685
84304,-
84305,75000
84306,-
84307,57813
84308,51875
84309,65893
84310,83423
84311,73125
84312,61742
84313,55192
84314,65938
84315,92889
84316,59250
84317,114375
84318,86964
84319,63936
84320,54318
84321,50654
84324,84375
84325,85417
84326,79671
84327,64722
84328,82589
84329,35750
84330,64250
84331,63958
84332,83500
84333,61042
84334,54403
84335,64564
84336,45938
84337,58058
84338,60500
84339,70142
84340,85917
84341,53226
84401,57277
84403,69188
84404,60825
84405,67652
84414,85465
84501,63631
84511,64023
84512,53250
84513,64674
84515,-
84516,51458
84518,74881
84520,36125
84521,80417
84522,55000
84523,58214
84525,44808
84526,63750
84528,62576
84529,51328
84530,81830
84531,25417
84532,57500
84533,-
84534,30982
84535,55223
84536,25833
84537,65000
84539,55938
84540,-
84542,41538
84601,46685
84604,64569
84606,31634
84620,73690
84621,88625
84622,57664
84623,-
84624,61569
84626,63000
84627,40924
84628,58750
84629,66403
84630,68750
84631,55886
84632,55000
84633,58068
84634,58393
84635,58125
84636,57292
84637,60000
84638,76458
84639,70063
84640,96250
84642,53796
84643,82656
84645,72500
84646,56563
84647,56053
84648,57907
84649,65882
84651,67160
84652,64375
84653,83625
84654,56019
84655,67235
84656,83125
84657,56750
84660,72478
84662,56458
84663,64765
84664,98485
84665,49750
84667,47000
84701,54359
84710,46875
84711,63125
84712,39875
84713,53333
84714,-
84715,63889
84716,38125
84718,86250
84719,81000
84720,53458
84721,54167
84722,64531
84723,58750
84724,52500
84725,58125
84726,61389
84728,-
84729,38750
84730,76250
84731,63382
84732,-
84733,29821
84734,58125
84735,54250
84736,58393
84737,56203
84738,55851
84739,52557
84740,39375
84741,65083
84742,68750
84743,-
84744,51750
84745,44613
84746,84667
84747,56094
84749,72813
84750,31250
84751,63958
84752,53672
84753,-
84754,56250
84755,72361
84756,56675
84757,57625
84758,54583
84759,49750
84760,69091
84761,49697
84762,-
84763,57813
84764,63929
84765,76174
84766,63478
84767,53750
84770,56122
84772,63889
84773,34938
84774,73667
84775,45227
84776,67604
84779,50833
84780,58370
84781,128403
84782,63438
84783,67841
84784,45350
84790,64676
85003,84844
85004,55592
85006,26698
85007,31607
85008,32361
85009,25048
85012,91250
85013,67802
85014,51951
85015,38223
85016,67616
85017,29516
85018,86754
85019,35278
85020,59119
85021,43745
85022,63045
85023,63086
85024,82717
85027,62161
85028,107031
85029,50485
85031,27868
85032,56559
85033,36148
85034,31058
85035,33739
85037,48504
85040,35331
85041,46483
85042,49156
85043,43438
85044,87040
85045,126484
85048,112730
85050,99740
85051,43645
85053,58254
85054,112143
85083,113270
85085,98407
85086,95783
85087,81113
85118,70818
85119,57315
85120,43660
85121,28292
85122,51478
85123,46933
85128,42014
85131,34961
85132,56082
85135,40278
85137,57143
85138,70436
85139,57928
85140,66397
85141,47750
85142,83257
85143,66265
85145,62063
85147,31366
85172,52202
85173,51875
85192,53242
85193,40903
85194,54282
85201,42115
85202,57575
85203,54986
85204,51532
85205,60405
85206,58058
85207,80371
85208,56530
