Zip Code,Median Household income
42436,41406
42437,44453
42440,41635
42441,63977
42442,55163
42445,43355
42450,32423
42451,34583
42452,67875
42453,40294
42455,46653
42456,44118
42458,67717
42459,49388
42461,32692
42462,63333
42463,-
42464,48726
42501,31401
42503,49884
42516,40972
42518,35972
42519,38287
42528,34129
42533,36442
42539,35883
42541,37500
42544,38374
42553,40037
42565,21563
42566,-
42567,43505
42602,32039
42603,-
42629,36782
42631,-
42633,34502
42634,37383
42635,24533
42638,-
42642,39295
42647,29148
42649,29534
42653,22857
42701,57680
42712,56198
42713,24928
42715,-
42716,39612
42717,35239
42718,44156
42721,38220
42722,45125
42724,62292
42726,40554
42728,38395
42729,36293
42731,40956
42732,44804
42733,45833
42740,54563
42741,48542
42743,36113
42746,49914
42748,48750
42749,36803
42753,38333
42754,37349
42757,48944
42758,88462
42762,-
42764,40625
42765,42368
42776,45675
42782,34875
42784,34867
42788,-
43001,74077
43002,70303
43003,53542
43004,77143
43005,-
43006,51544
43008,44104
43009,90833
43010,48333
43011,79688
43013,66417
43014,59813
43015,78189
43016,92859
43017,109742
43019,54649
43021,142689
43022,66250
43023,105361
43025,63207
43026,89129
43028,66063
43029,64922
43030,-
43031,79459
43032,-
43033,52000
43035,123130
43036,50278
43037,44602
43040,80223
43044,64896
43045,82887
43046,67875
43050,52441
43054,117734
43055,48884
43056,58831
43060,65391
43061,98770
43062,84722
43064,103125
43065,136702
43066,102621
43067,71250
43068,64626
43070,88188
43071,80441
43072,64833
43074,83317
43076,66091
43077,61250
43078,54778
43080,57155
43081,82999
43082,124348
43084,66552
43085,88716
43101,43036
43102,63324
43103,79722
43105,67750
43106,42784
43107,61719
43109,61250
43110,68233
43111,-
43112,95469
43113,53735
43115,57788
43116,88958
43117,-
43119,69699
43123,73391
43125,64899
43126,65625
43127,38783
43128,48958
43130,52934
43135,43208
43136,71111
43137,54063
43138,49852
43140,66827
43142,39063
43143,70789
43144,30903
43145,61906
43146,84432
43147,102641
43148,68148
43149,74750
43150,59792
43151,64375
43152,52891
43153,54926
43154,65851
43155,76875
43156,54750
43157,43162
43158,39346
43160,45647
43162,65619
43164,52898
43201,35934
43202,55687
43203,30413
43204,49425
43205,36695
43206,55043
43207,46162
43209,63109
43210,19167
43211,26724
43212,67165
43213,43706
43214,72569
43215,66000
43217,41020
43219,37316
43220,77619
43221,98140
43222,27266
43223,37116
43224,38264
43227,38919
43228,49336
43229,45166
43230,83084
43231,49865
43232,41255
43235,80310
43240,77736
43302,44943
43310,70239
43311,55959
43314,64432
43315,62662
43316,60787
43317,51250
43318,54306
43319,72631
43320,50972
43321,44375
43322,42250
43323,61786
43324,64191
43326,47573
43330,51875
43331,44413
43332,47704
43333,61163
43334,65833
43336,-
43337,55179
43338,57996
43340,65045
43341,69135
43342,63487
43343,61181
43344,62449
43345,69479
43347,67788
43348,29656
43351,52370
43356,54261
43357,59528
43358,73510
43359,54844
43360,71488
43402,45767
43403,-
43406,55625
43407,71250
43408,53750
43410,60106
43412,69915
43413,63333
43416,64911
43420,48913
43430,68947
43431,59939
43432,99122
43433,46150
43434,47500
43435,75833
43437,61750
43438,59444
43439,-
43440,55755
43442,56250
43443,69775
43445,86534
43446,54688
43447,66250
43449,55172
43450,72831
43451,77540
43452,50938
43456,78125
43457,54286
43458,60417
43460,69955
43462,45481
43463,-
43464,57083
43465,49242
43466,63938
43467,81667
43468,62708
43469,70000
43501,51354
43502,64481
43504,85057
43505,46875
43506,51680
43511,57760
43512,58306
43515,64078
43516,53194
43517,54026
43518,65288
43519,70875
43521,54000
43522,71400
43523,-
43524,68393
43525,92000
43526,62865
43527,59787
43528,78705
43529,53214
43531,30038
43532,69717
43533,57589
43534,62888
43535,63558
43536,54773
43537,77379
43540,61583
43541,54583
43542,133925
43543,56379
43545,58005
43547,75278
43548,51607
43549,69688
43551,84225
43553,72188
43554,52462
43555,71719
43556,56650
43557,57697
43558,68403
43560,88548
43565,60000
43566,91875
43567,59709
43569,55682
43570,51898
43571,75195
43604,15098
43605,29179
43606,44971
43607,28905
43608,27393
43609,29590
43610,25446
43611,44233
43612,44057
43613,53320
43614,47496
43615,45420
43616,61054
43617,97841
43619,64646
43620,24863
43623,54573
43701,43326
43711,40804
43713,52378
43716,33438
43717,56250
43718,61959
43719,56897
43720,53814
43721,-
43722,34500
43723,37545
43724,45154
43725,42357
43727,67875
43728,32070
43730,56028
43731,44556
43732,53977
43733,-
43734,49688
43735,49458
43736,36250
43738,68571
43739,85208
43740,60000
43746,50885
43747,37425
43748,36250
43749,48311
43750,25455
43754,54028
43755,52596
43756,39778
43758,43098
43759,25000
43760,41250
43761,-
43762,63854
43764,41235
43766,50208
43767,72321
43768,43611
43771,53790
43772,56939
43773,51360
43777,38993
43778,55089
43779,45924
43780,54625
43782,44821
43783,65224
43786,30000
43787,44278
43788,41458
43793,36816
43802,54797
43804,65492
43805,-
43811,37188
43812,42442
43821,61607
43822,49663
43824,66528
43830,68703
43832,45391
43836,56458
43837,56625
43840,62656
43842,32206
43843,63400
43844,47882
43845,46986
43901,59643
43902,-
43903,47050
43905,-
43906,36486
43907,53883
43908,44048
43910,59565
43912,43906
43913,40000
43914,58958
43915,41458
43917,56414
43920,43642
43925,-
43926,49167
43927,39612
43928,90912
43930,58500
43931,-
43932,53264
43933,44266
43934,41528
43935,45506
43938,52372
43939,58393
43940,50938
43942,43519
43943,47857
43944,63828
43945,39485
43946,53918
43947,56183
43948,58100
43950,67715
43951,-
43952,39371
43953,51012
43961,29018
43962,70313
43963,33750
43964,43071
43967,-
43968,40589
43970,-
43971,39600
43972,51875
43973,48393
43974,55313
43976,46042
43977,48875
43983,56953
43985,49375
43986,40625
43988,49355
44001,70813
44003,44767
44004,39523
44010,54821
44011,109916
44012,83018
44017,59375
44021,62439
44022,126698
44023,116250
44024,80543
44026,90138
44028,82939
44030,48498
44032,34223
44035,46372
44039,77141
44040,157132
44041,42013
44044,74593
44045,66406
44046,47228
44047,58448
44048,52983
44049,51563
44050,75160
44052,36095
44053,50745
44054,64189
44055,31626
44056,97440
44057,59663
44060,72521
44062,57716
44064,79185
44065,73875
44067,81462
44070,64127
44072,91516
44074,56741
44076,50473
44077,64777
44080,58679
44081,76219
44082,48170
44084,62188
44085,66513
44086,71563
44087,75636
44089,63333
44090,62069
44092,54306
44093,74107
44094,64969
44095,58588
44099,53409
44101,-
44102,32349
44103,19730
44104,16999
44105,27470
44106,29225
44107,53324
44108,27595
44109,33267
44110,23584
44111,43624
44112,22412
44113,54661
44114,36182
44115,14952
44116,74657
44117,32292
44118,64475
44119,40354
44120,39657
44121,54544
44122,82961
44123,41472
44124,66129
44125,48128
44126,61357
44127,20813
44128,35794
44129,57064
44130,56981
44131,88250
44132,36764
44133,70311
44134,55118
44135,37143
44136,79334
44137,42886
44138,75744
44139,107034
44140,103582
44141,108406
44142,53309
44143,63292
44144,47444
44145,86008
44146,47676
44147,89795
44149,95870
44201,71563
44202,94006
44203,49343
44212,72204
44214,69471
44215,56369
44216,80027
44217,63036
44221,54822
44223,67966
44224,71609
44230,68214
44231,60357
44233,96823
44234,75677
44235,79773
44236,131956
44240,46268
44241,65816
44243,-
44250,46525
44251,93594
44253,84286
44254,50979
44255,54561
44256,83158
44260,63329
44262,64810
44264,87188
44265,-
44266,50820
44270,52437
44272,62589
44273,68860
44274,-
44275,77455
44276,76705
44278,76069
44280,83813
44281,74907
44285,-
44286,117390
44287,56171
44288,45641
44301,44133
44302,26422
44303,61346
44304,22661
44305,40479
44306,31264
44307,23009
44308,13720
44310,34556
44311,20109
44312,52162
44313,58574
44314,37089
44319,63530
44320,31946
44321,92209
44333,84258
44401,57200
44402,68258
44403,56763
44404,75250
44405,31631
44406,80992
44408,52247
44410,60623
44411,60321
44412,61468
44413,49213
44417,44441
44418,54257
44420,41971
44423,57273
44425,51376
44427,48607
44428,49247
44429,46406
44430,47051
44431,56528
44432,45380
44436,64734
44437,50668
44438,35678
44439,-
44440,56466
44441,58319
44442,53917
44443,70673
44444,52600
44445,57500
44446,43052
44449,64286
44450,60474
44451,62083
44452,67702
44454,47679
44455,51607
44460,49324
44470,62181
44471,40529
44473,55967
44481,52952
44483,38402
44484,53007
44485,25454
44490,38885
44491,58750
44493,-
44502,30692
44503,9583
44504,33590
44505,28889
44506,34387
44507,18900
44509,28656
44510,17011
44511,40104
44512,55190
44514,67647
44515,46735
44601,46239
44606,62381
44607,-
44608,55851
44609,52357
44610,55000
44611,55104
44612,71383
44613,44583
44614,72003
44615,56352
44618,60833
44620,59821
44621,47540
44622,59542
44624,68036
44625,66307
44626,76250
44627,67716
44628,50197
44629,54653
44632,66367
44633,65822
44634,62917
44637,40197
44638,57639
44640,60833
44641,65366
44643,51429
44644,48889
44645,70893
44646,54813
44647,50902
44651,44688
44652,-
44653,42841
44654,64189
44656,71600
44657,60394
44659,55250
44661,37361
44662,60093
44663,47815
44666,74492
44667,58253
44669,59219
44670,54896
44671,-
44672,41995
44675,51905
44676,63342
44677,52917
44678,99702
44680,62898
44681,61997
44682,65329
44683,45783
44685,83227
44687,14276
44688,55984
44689,56354
44690,95817
44691,55143
44693,56250
44695,50219
44697,50893
44699,44450
44702,10714
44703,30085
44704,23406
44705,34291
44706,49857
44707,26595
44708,55645
44709,47343
44710,41365
44714,43005
44718,70897
44720,68788
44721,79100
44730,51658
44802,62679
44804,65104
44805,51638
44807,58472
44809,54063
44811,61047
44813,61492
44814,66548
44815,51875
44816,-
44817,70882
44818,54679
44820,47060
44822,52150
44824,56563
44825,34167
44826,68977
44827,45511
44828,41184
44830,45394
44833,43518
44836,57214
44837,52917
44838,65694
44839,64005
44840,71898
44841,74286
44842,50000
44843,65605
44844,50478
44846,77044
44847,69479
44849,59700
44850,45833
44851,43303
44853,70881
44854,51607
44855,50202
44856,28750
44857,51004
44859,64792
44861,50000
44864,52578
44865,51111
44866,52775
44867,69096
44870,44817
44874,43125
44875,55107
44878,64647
44880,58409
44881,-
44882,60313
44883,49672
44887,66250
44889,64149
44890,51967
44901,-
44902,27815
44903,52493
44904,62010
44905,43974
44906,47736
44907,40990
45001,44500
45002,79908
45003,44250
45005,60547
45011,70520
45013,62397
45014,60523
45015,47679
45030,66916
45032,43787
45033,-
45034,65174
45036,75337
45039,99335
45040,104758
45041,-
45042,56095
45044,55520
45050,85290
45051,-
45052,97629
45053,105982
45054,83631
45056,44363
45062,51563
45064,65714
45065,76750
45066,113351
45067,77183
45068,86370
45069,98563
45070,33750
45101,31827
45102,64030
45103,68400
45106,58940
45107,57056
45111,80208
45112,93750
45113,71469
45115,-
45118,68176
45120,53708
45121,44825
45122,59446
45123,47716
45130,63519
45131,40179
45132,40000
45133,40791
45135,66250
45140,94188
45142,50859
45144,33500
45145,-
45146,62750
45147,49426
45148,47337
45150,66883
45152,80742
45153,61429
45154,63905
45155,45000
45156,53750
45157,67527
45158,55893
45159,58971
45160,22688
45162,88194
45164,53125
45166,48375
45167,46299
45168,43750
45169,52500
45171,52217
45172,36250
45174,173750
45176,60625
45177,51110
45202,66185
45203,17410
45204,33434
45205,30502
45206,40986
45207,29669
45208,110448
45209,73377
45211,45465
45212,45842
45213,58560
45214,22872
45215,55398
45216,35421
45217,53786
45218,66641
45219,28219
45220,36648
45223,41820
45224,48949
45225,14198
45226,84712
45227,53928
45229,20221
45230,68654
45231,54563
45232,19712
45233,86594
45236,64197
45237,37671
45238,51398
45239,52212
45240,60281
45241,81117
45242,104231
45243,136406
45244,89228
45245,64328
45246,58376
45247,77066
45248,72440
45249,85988
45251,63738
45252,89444
45255,73500
45301,-
45302,84740
45303,60221
45304,71680
45305,93152
45306,65625
45307,39464
45308,62500
45309,62326
45310,69375
45311,58475
45312,69728
45314,63750
45315,80607
45316,67750
45317,79750
45318,55469
45319,59722
45320,58102
45321,55074
45322,65441
45323,61886
45324,49562
45325,72426
45326,73359
45327,65852
45328,45139
45330,53804
45331,48142
45332,44020
45333,84167
45334,60804
45335,65843
45336,59375
45337,67639
45338,62813
45339,57697
45340,75365
45341,46419
45342,62829
45344,54103
45345,60969
45346,58314
45347,53750
45348,64028
45349,70000
45350,90250
45351,60000
45352,36250
45353,53235
45354,57500
45356,48074
45358,60000
45359,60185
45360,31250
45361,49844
45362,56898
45363,79821
45365,59714
45368,55170
45369,62092
45370,78083
45371,76010
45372,55250
45373,62479
45377,60405
45378,50938
45380,73609
45381,61835
45382,60272
45383,54643
45384,77031
45385,57511
45387,65304
45388,96940
45389,61389
45390,40990
45402,26550
45403,29939
45404,31303
45405,30675
45406,28701
45409,64111
45410,36596
45414,45957
45415,62832
45416,48083
45417,27374
45418,62596
45419,79860
45420,43501
45424,66080
45426,35637
45428,-
45429,65758
45430,88209
45431,62962
45432,60414
45433,71402
45434,108811
45439,44856
45440,75632
45449,46483
45458,90751
45459,75065
45502,72906
45503,48665
45504,53306
45505,34792
45506,41950
45601,49654
45612,46162
45613,47734
45614,42721
45616,32143
45617,-
45618,-
45619,59954
45620,38438
45621,39375
45622,19539
45623,46310
45624,-
45628,62699
45629,41618
45630,36520
45631,45766
45634,33438
45636,68182
45638,40148
45640,48846
45642,-
45644,74375
45645,48841
45646,36862
45647,60714
45648,42789
45650,55938
45651,52958
45652,39667
45653,64207
45654,55261
45656,47972
45657,42065
45658,46129
45659,33628
45660,38633
45661,38864
45662,32975
45663,42284
45669,53830
45671,40313
45672,66357
45673,31757
45674,34286
45678,47955
45679,36250
45680,44535
45681,59083
45682,26607
45684,44722
45685,46510
45686,48218
45688,36250
45690,51413
45692,44809
45693,38478
45694,58125
45695,37102
45696,31229
45697,61325
45698,30192
45701,41991
45710,55043
45711,49792
45714,47924
45715,39716
45716,35694
45719,29677
45721,-
45723,52863
45724,53308
45727,35691
45729,77689
45732,35625
45734,35272
45735,54196
45740,33333
45741,17470
45742,77896
45743,46574
45744,47945
45745,48704
45746,33929
45750,45900
45760,37330
45761,35417
45764,41563
45766,38098
45767,48028
45768,41905
45769,42982
45770,45848
45771,45625
45772,51808
45773,-
45775,47628
45776,46493
45778,37083
45779,65000
45780,33264
45782,19516
45784,50839
45786,70049
45787,-
45788,65852
45789,-
45801,43037
45804,34218
45805,53523
45806,68218
45807,65617
45808,60313
45809,71471
45810,54570
45812,44107
45813,52400
45814,62339
45816,49519
45817,76699
45819,52159
45820,51346
45821,52371
45822,55072
45826,69750
45827,83550
45828,63636
45830,58466
45831,53730
45832,62902
45833,61545
45835,55000
45836,48942
45838,18958
45840,56470
45841,69659
45843,58791
45844,73646
45845,70117
45846,70163
45849,53000
45850,65313
45851,65089
45853,75375
45854,51500
45855,56250
45856,55820
45858,59167
45859,42417
45860,89597
45861,51875
45862,45568
45863,62803
45864,56250
45865,77736
45866,44107
45867,77639
45868,79444
45869,77257
45870,97500
45871,66563
45872,58341
45873,52287
45874,63077
45875,70250
45876,65000
45877,65833
45879,53466
45880,63191
45881,79063
45882,55431
45883,81818
45884,-
45885,62426
45886,71250
45887,51957
45888,41573
45889,102197
45890,71250
45891,49746
45894,69074
45895,62798
45896,51734
45897,-
45898,46500
45899,68929
46001,55263
46011,60163
46012,47389
46013,41584
46016,29229
46017,57667
46030,59975
46031,85092
46032,101526
46033,135087
46034,72093
46035,67727
46036,47844
46037,120764
46038,92464
46039,53750
46040,93475
46041,51157
46044,55932
46045,-
46047,-
46048,50580
46049,61250
46050,60800
46051,57629
46052,61980
46055,107087
46056,71154
46057,76563
46058,73929
46060,78300
46062,86560
46063,50000
46064,78889
46065,64219
46068,80195
46069,57454
46070,60192
46071,71719
46072,56345
46074,100775
46075,87485
46076,50042
46077,138686
46103,73125
46104,52679
46105,82306
46106,88574
46107,48643
46110,-
46111,38269
46112,86372
46113,75568
46115,53088
46117,86071
46118,70341
46120,63438
46121,69219
46122,79448
46123,92972
46124,67072
46125,-
46126,72111
46127,73571
46128,62931
46130,79415
46131,65654
46133,63750
46135,54710
46140,63816
46142,76489
46143,73894
46144,55543
46146,78791
46147,66898
46148,58779
46149,80430
46150,59091
46151,62236
46155,54948
46156,53021
46157,81034
46158,63500
46160,62563
46161,73500
46162,-
46163,96557
46164,75570
46165,70000
46166,67140
46167,85870
46168,68469
46171,59063
46172,73500
46173,51250
46175,47000
46176,56322
46180,55288
46181,75313
46182,54125
46183,-
46184,72468
46186,75000
46201,30917
46202,43462
46203,39133
46204,58636
46205,47623
46208,35148
46214,48172
46216,50014
46217,63601
46218,24517
46219,40497
46220,73288
46221,50911
46222,35986
46224,37994
46225,33452
46226,36285
46227,42816
46228,69523
46229,52376
46231,64720
46234,77528
46235,38572
46236,87483
46237,67560
46239,79381
46240,61922
46241,38795
46250,58898
46254,44836
46256,70159
46259,112833
46260,49285
46268,52340
46278,118986
46280,69868
46290,-
46301,97250
46303,68819
46304,79021
46307,85158
46310,66192
46311,86019
46312,32839
46319,65075
46320,30649
46321,84254
46322,67281
46323,52549
46324,47996
46327,45246
46340,50682
46341,73352
46342,60816
46345,52500
46346,43491
46347,75761
46348,50119
46349,67731
46350,55775
46356,74462
46360,46300
46365,69191
46366,50842
46368,58886
46371,79074
46373,103118
46374,70500
46375,76678
46376,57500
46377,44808
46379,51168
46381,38864
46382,81453
46383,64743
46385,83798
46390,74403
46391,74448
46392,64535
46393,-
46394,50127
46402,19728
46403,40368
46404,32063
46405,45754
46406,30939
46407,25219
46408,37737
46409,32536
46410,57445
46501,53509
46502,-
46504,58846
46506,57997
46507,72995
46508,37500
46510,51552
46511,45099
46514,52644
46516,48328
46517,51495
46524,54010
46526,56270
46528,63434
46530,101206
46531,64167
46532,54063
46534,50374
46536,58173
46537,54205
46538,73869
46539,56168
46540,79459
46542,64627
46543,84152
46544,49119
46545,42250
46550,63750
46552,64981
46553,67014
46554,56901
46555,53617
46556,26125
46561,72201
46562,51988
46563,50632
46565,76694
46567,61733
46570,58047
46571,69896
46573,66815
46574,59481
46580,58293
46582,68729
46590,62703
46595,58482
46601,21143
46613,39708
46614,54181
46615,41754
46616,39167
46617,63699
46619,37704
46628,45116
46635,60690
46637,60200
46701,58906
46702,60833
46703,58099
46704,-
46705,51875
46706,57609
46710,68625
46711,48389
46714,53651
46721,65797
46723,63479
46725,60655
46730,68065
46731,59479
46732,62292
46733,53267
46737,60595
46738,46930
46740,51397
46741,64556
46742,62060
46743,60694
46745,61328
46746,55417
46747,50972
46748,83095
46750,50599
46755,50713
46759,47574
46760,55977
46761,58727
46763,59965
46764,78906
46765,86875
46766,93102
46767,54417
46770,67770
46771,-
46772,51118
46773,65337
46774,57422
46776,52198
46777,64268
46779,65104
46781,64250
46783,89226
46784,65078
46785,63750
46786,-
46787,57361
46788,74365
46791,74375
46792,57250
46793,61414
46794,51250
46795,65417
46797,68532
46798,63558
46799,38542
46802,35529
46803,23648
46804,70992
46805,45085
46806,31773
46807,48600
46808,42034
46809,41788
46814,121038
46815,53322
46816,39766
46818,66379
46819,48939
46825,56405
46835,62691
46845,98688
46901,47140
46902,53266
46910,60665
46911,63625
46913,60357
46914,63438
46915,51875
46917,48889
46919,61111
46920,75667
46922,-
46923,52375
46926,63188
46928,51493
46929,57802
46930,37375
46931,32813
46932,57008
46933,44250
46936,69180
46938,49938
46939,39583
46940,60417
46941,63056
46943,36983
46946,24211
46947,47122
46950,51250
46951,53023
46952,47240
46953,34487
46957,40536
46958,52022
46959,-
46960,48017
46961,51492
46962,57817
46967,39107
46968,93750
46970,46935
46974,60698
46975,53966
46978,59181
46979,79940
46982,50367
46984,63000
46985,55515
46986,53000
46987,56250
46988,44318
46989,58779
46990,52440
46991,60179
46992,53238
46994,56563
46996,44029
46998,60150
47001,60134
47003,31799
47006,64839
47010,23167
47011,74282
47012,56023
47016,73421
47017,53750
47018,67821
47020,45592
47022,81250
47023,60486
47024,59853
47025,69638
47030,68365
47031,58348
47032,63036
47034,53750
47035,-
47036,69038
47037,49809
47038,49150
47040,53625
47041,69258
47042,56470
47043,47650
47060,70417
47102,39824
47104,-
47106,63092
47108,47168
47110,62375
47111,63750
47112,58409
47114,51579
47115,44107
47116,48875
47117,61759
47118,38750
47119,95000
47120,58534
47122,81405
47123,58000
47124,80814
47125,48125
47126,74940
47129,43479
47130,55089
47135,65446
47136,79712
47137,31198
47138,58132
47140,37609
47141,58553
47142,52652
47143,86053
47145,56157
47147,40240
47150,53757
47160,55625
47161,66882
47162,43224
47163,53281
47164,47117
47165,53698
47166,43810
47167,43329
47170,52509
47172,79505
47175,46923
47177,53611
47201,63510
47203,62958
47220,56121
47223,65446
47224,45164
47226,64375
47227,62747
47229,47813
47230,50493
47231,54500
47232,60160
47234,60000
47235,63537
47240,59516
47243,54194
47244,59821
47246,61831
47247,81667
47250,50496
47260,44816
47263,46071
47264,55158
47265,51230
47270,58507
47272,48250
47273,61579
47274,50121
47280,58393
47281,58152
47282,34722
47283,49712
47302,37461
47303,32234
47304,54873
47305,25982
47306,-
47320,54423
47324,35000
47325,70208
47326,64008
47327,38906
47330,54313
47331,45701
47334,59393
47335,43011
47336,41895
47337,49250
47338,51742
47339,70795
47340,52895
47341,63482
47342,44821
47344,54375
47345,65613
47346,54667
47348,42513
47351,60417
47352,46719
47353,52210
47354,44375
47355,48112
47356,58583
47357,53100
47358,48929
47359,46574
47360,48125
47361,57019
47362,45878
47367,42500
47368,57500
47369,44087
47371,47686
47373,43512
47374,44085
47380,44153
47381,45714
47382,40000
47383,63333
47384,63472
47385,52875
47386,64018
47387,49457
47388,42188
47390,36816
47393,79276
47394,49451
47396,57157
47401,52907
47403,55374
47404,38731
47405,-
47406,-
47408,35985
47420,-
47421,52555
47424,56613
47427,56402
47429,63528
47431,50000
47432,43061
47433,57097
47434,-
47436,51397
47437,-
47438,48984
47441,50657
47443,49750
47446,52004
47448,55225
47449,45156
47451,46989
47452,58530
47453,64276
47454,40259
47455,-
47456,51010
47457,67500
47458,-
47459,54722
47460,51991
47462,69322
47464,27250
47465,45850
47467,-
47468,54167
47469,58532
47470,47236
47471,47195
47501,49500
47512,42337
47513,51400
47514,51477
47515,58750
47516,64150
47519,155750
47520,44470
47521,98672
47522,58824
47523,56538
47524,53750
47525,44079
47527,62813
47528,43000
47529,51250
47531,43113
47532,67238
47535,46111
47536,-
47537,67500
47541,77578
47542,52238
47546,60742
47550,67981
47551,85909
47552,-
47553,58140
47557,62273
47558,60449
47561,46875
47562,54556
47564,52908
47567,54324
47568,52813
47574,-
47575,75294
47576,78125
47577,83269
47578,62955
47579,73750
47580,-
47581,50380
47584,48214
47585,53107
47586,50833
47588,58631
47590,35278
47591,46728
47596,-
47597,62500
47598,48567
47601,58132
47610,60428
47611,59276
47612,52829
47613,87292
47615,50435
47616,72500
47619,59479
47620,62055
47630,84026
47631,67708
47633,49583
47634,53412
47635,53153
47637,49554
47638,77461
47639,95450
47640,49200
47648,59238
47649,53606
47654,58611
47660,48547
47665,62048
47666,40993
47670,52321
47683,56827
47708,99464
47710,37063
47711,53992
47712,51910
47713,27212
47714,39445
47715,48866
47720,64591
47725,90444
47802,46650
47803,52991
47804,33685
47805,59866
47807,23709
47809,-
47832,80189
47833,61250
47834,56880
47836,-
47837,37212
47838,58942
47840,64632
47841,41290
47842,47807
47846,64219
47847,59500
47848,47159
47849,67500
47850,55373
47853,56375
47854,72917
47855,34861
47857,51827
47858,64323
47859,59000
47860,42083
47861,66250
47862,45509
47863,62148
47865,-
47866,45707
47868,45234
47869,64596
47871,46250
47872,50838
47874,57744
47876,-
47879,48460
47880,-
47881,53036
47882,46667
47884,43750
47885,46607
47901,32959
47904,38095
47905,58975
47906,48124
47907,-
47909,60516
47916,-
47917,61538
47918,51758
47920,87596
47921,42337
47922,44904
47923,59545
47924,80986
47925,31250
47926,57743
47928,54400
47929,65078
47930,56071
47932,56275
47933,53884
47940,61344
47941,53527
47942,55446
47943,56398
47944,44756
47946,62829
47948,51979
47949,59375
47950,60236
47951,50588
47952,48706
47954,68875
47955,55417
47957,46842
47958,45000
47959,46365
47960,49552
47963,51328
47964,37500
47965,58984
47966,46786
47967,45833
47968,71667
47969,-
47970,49071
47971,56611
47974,52143
47975,77708
47977,60906
47978,61175
47980,63750
47981,77656
47982,46875
47983,62037
47987,52500
47989,58750
47990,55473
47991,58971
47992,76479
47993,55000
47994,54306
47995,71538
47997,63333
48001,59671
48002,74615
48003,71908
48005,77656
48006,70650
48009,122804
48014,64737
48015,45242
48017,68183
48021,49921
48022,76283
48023,72625
48025,138254
48026,59089
48027,71071
48028,53500
48030,38903
48032,69410
48033,49105
48034,48481
48035,55169
48036,53084
48038,60080
48039,50496
48040,62438
48041,68672
48042,104021
48043,43321
48044,100085
48045,64911
48047,79177
48048,61337
48049,70000
48050,97188
48051,72332
48054,64408
48059,56169
48060,40579
48062,66036
48063,72401
48064,67649
48065,76438
48066,47605
48067,85939
48069,122813
48070,136331
48071,53439
48072,86905
48073,78843
48074,58676
48075,57106
48076,71139
48079,79613
48080,58365
48081,63250
48082,60801
48083,77538
48084,96280
48085,116672
48088,64163
48089,39213
48091,40481
48092,58161
48093,53840
48094,90637
48095,98641
48096,76563
48097,51875
48098,135554
48101,67130
48103,95727
48104,58788
48105,76551
48108,66121
48109,-
48111,59140
48114,95139
48116,88183
48117,70407
48118,89393
48120,40453
48122,41629
48124,72325
48125,49325
48126,35436
48127,50247
48128,78266
48130,110833
48131,62041
48133,52240
48134,75435
48135,56521
48137,68750
48138,105833
48139,57614
48140,80474
48141,32014
48143,-
48144,72794
48145,73255
48146,44554
48150,76465
48152,77283
48154,85384
48157,41250
48158,80545
48159,69000
48160,72800
48161,51920
48162,56357
48164,91177
48165,90700
48166,60420
48167,99158
48168,137149
48169,85043
48170,85634
48173,77792
48174,51335
48176,103384
48177,71855
48178,100452
48179,83207
48180,50053
48182,70790
48183,66786
48184,47027
48185,48698
48186,53801
48187,87997
48188,101944
48189,73243
48190,188050
48191,71757
48192,54462
48193,60237
48195,57133
48197,61341
48198,46508
48201,17331
48202,26939
48203,21834
48204,24283
48205,38258
48206,23169
48207,30908
48208,20364
48209,29188
48210,30142
48211,24104
48212,26958
48213,25405
48214,31966
48215,24748
48216,31106
48217,30847
48218,25517
48219,34452
48220,65024
48221,42952
48223,37912
48224,35429
48225,46955
48226,64509
48227,29197
48228,27337
48229,28991
48230,110813
48233,-
48234,28935
48235,33177
48236,112964
48237,52584
48238,25730
48239,56365
48240,55177
48242,-
48243,-
48301,147180
48302,133427
48304,127500
48306,145299
48307,81180
48309,99234
48310,62461
48312,62651
48313,70457
48314,65548
48315,83028
48316,83792
48317,66090
48320,59435
48322,93308
48323,115174
48324,118418
48326,64615
48327,59119
48328,54831
48329,77942
48331,107892
48334,81688
48335,80171
48336,65930
48340,35879
48341,36049
48342,27917
48346,81377
48348,111938
48350,79615
48353,81190
48356,86723
48357,84450
48359,84594
48360,115871
48362,90503
48363,131793
48367,88053
48370,96650
48371,87010
48374,138979
48375,98792
48377,68426
48380,111080
48381,79161
48382,107807
48383,88883
48386,84273
48390,73036
48393,52335
48397,-
48401,47014
48411,-
48412,69960
48413,47083
48414,61290
48415,62475
48416,52792
48417,53684
48418,72414
48419,51979
48420,53528
48421,59975
48422,51187
48423,53867
48426,51016
48427,50625
48428,74333
48429,52183
48430,77307
48432,51500
48433,64340
48434,41667
48435,55707
48436,76579
48437,43750
48438,90798
48439,72347
48440,-
48441,46193
48442,68201
48444,50471
48445,47604
48446,57529
48449,49907
48450,46122
48451,85099
48453,40417
48454,49792
48455,83750
48456,55769
48457,55283
48458,37731
48460,70250
48461,60784
48462,95638
48463,58497
48464,59667
48465,46429
48466,52450
48467,51615
48468,44327
48469,44886
48470,49821
48471,43601
48472,49200
48473,66254
48475,51425
48476,58611
48502,31250
48503,30028
48504,31685
48505,25949
48506,36668
48507,36260
48509,56268
48519,49979
48529,31330
48532,40445
48551,-
48553,-
