RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,2/28/2021
93737,8757,81230,Zip,CO,CO,Gunnison,,Gunnison County,393959
89737,8757,72745,Zip,AR,AR,Lowell,Fayetteville-Springdale-Rogers,Benton County,225495
97725,8759,94517,Zip,CA,CA,Clayton,San Francisco-Oakland-Hayward,Contra Costa County,1116487
82849,8760,56431,Zip,MN,MN,Aitkin,,Aitkin County,230039
70165,8761,28721,Zip,NC,NC,Clyde,Asheville,Haywood County,238001
76763,8761,43604,Zip,OH,OH,Toledo,Toledo,Lucas County,27730
79227,8763,48462,Zip,MI,MI,Ortonville,Detroit-Warren-Dearborn,Oakland County,303831
74063,8763,36853,Zip,AL,AL,Dadeville,Alexander City,Tallapoosa County,320728
72080,8763,32579,Zip,FL,FL,Shalimar,Crestview-Fort Walton Beach-Destin,Okaloosa County,326262
59188,8766,3766,Zip,NH,NH,Lebanon,Claremont-Lebanon,Grafton County,308721
89899,8767,73068,Zip,OK,OK,Noble,Oklahoma City,Cleveland County,142370
60500,8767,6903,Zip,CT,CT,Stamford,Bridgeport-Stamford-Norwalk,Fairfield County,747485
70714,8769,29812,Zip,SC,SC,Barnwell,,Barnwell County,117255
60634,8769,7204,Zip,NJ,NJ,Roselle Park,New York-Newark-Jersey City,Union County,377567
61097,8769,8534,Zip,NJ,NJ,Hopewell Township,Trenton,Mercer County,494190
60924,8772,8030,Zip,NJ,NJ,Gloucester City,Philadelphia-Camden-Wilmington,Camden County,139320
78091,8773,46320,Zip,IN,IN,Hammond,Chicago-Naperville-Elgin,Lake County,106175
88820,8773,70811,Zip,LA,LA,Baton Rouge,Baton Rouge,East Baton Rouge Parish,127657
84321,8775,60064,Zip,IL,IL,North Chicago,Chicago-Naperville-Elgin,Lake County,134055
95437,8775,87571,Zip,NM,NM,Taos,Taos,Taos County,333126
93930,8777,82435,Zip,WY,WY,Powell,,Park County,273129
72216,8778,32784,Zip,FL,FL,Umatilla,Orlando-Kissimmee-Sanford,Lake County,184582
100205,8779,99350,Zip,WA,WA,Prosser,Kennewick-Richland,Benton County,307966
70563,8780,29574,Zip,SC,SC,Mullins,,Marion County,59600
75403,8780,39730,Zip,MS,MS,Aberdeen,,Monroe County,90460
58722,8782,2333,Zip,MA,MA,East Bridgewater,Boston-Cambridge-Newton,Plymouth County,444880
73111,8782,34453,Zip,FL,FL,Inverness,Homosassa Springs,Citrus County,166005
67546,8782,23117,Zip,VA,VA,Mineral,,Louisa County,291922
78566,8785,47371,Zip,IN,IN,Portland,,Jay County,101217
88455,8786,70070,Zip,LA,LA,Luling,New Orleans-Metairie,Saint Charles Parish,225489
67352,8786,22657,Zip,VA,VA,Strasburg,,Shenandoah County,222920
66675,8786,20866,Zip,MD,MD,Burtonsville,Washington-Arlington-Alexandria,Montgomery County,391698
63318,8789,13827,Zip,NY,NY,Town of Owego,Binghamton,Tioga County,142712
71146,8790,30467,Zip,GA,GA,Sylvania,,Screven County,102425
92739,8790,78945,Zip,TX,TX,La Grange,,Fayette County,241114
68608,8792,25428,Zip,WV,WV,Inwood,Hagerstown-Martinsburg,Berkeley County,222160
97539,8792,94065,Zip,CA,CA,Redwood City,San Francisco-Oakland-Hayward,San Mateo County,1991384
58270,8794,1105,Zip,MA,MA,Springfield,Springfield,Hampden County,172463
88477,8795,70113,Zip,LA,LA,New Orleans,New Orleans-Metairie,Orleans Parish,272927
79333,8796,48723,Zip,MI,MI,Caro,,Tuscola County,102791
91012,8796,75652,Zip,TX,TX,Henderson,Longview,Rusk County,124065
86365,8798,64128,Zip,MO,MO,Kansas City,Kansas City,Jackson County,53847
65286,8799,17972,Zip,PA,PA,Schuylkill Haven,Pottsville,Schuylkill County,154991
84532,8800,60481,Zip,IL,IL,Wilmington,Chicago-Naperville-Elgin,Will County,181867
63880,8801,15071,Zip,PA,PA,North Fayette Township,Pittsburgh,Allegheny County,237526
77391,8801,44905,Zip,OH,OH,Mansfield,Mansfield,Richland County,97937
71763,8803,32063,Zip,FL,FL,Macclenny,Jacksonville,Baker County,202694
89936,8803,73111,Zip,OK,OK,Oklahoma City,Oklahoma City,Oklahoma County,79258
63575,8805,14519,Zip,NY,NY,Town of Webster,Rochester,Monroe County,211196
95995,8806,90014,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,721291
87800,8807,68007,Zip,NE,NE,Bennington,Omaha-Council Bluffs,Douglas County,313707
82618,8808,56093,Zip,MN,MN,Waseca,,Waseca County,170719
64061,8808,15370,Zip,PA,PA,Franklin Township,,Greene County,155644
85687,8810,62812,Zip,IL,IL,Benton,,Franklin County,74424
97361,8810,93614,Zip,CA,CA,Coarsegold,Madera,Madera County,336347
62181,8812,11693,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,515324
93476,8812,80603,Zip,CO,CO,Lochbuie,Greeley,Weld County,419777
82259,8814,55409,Zip,MN,MN,Minneapolis,Minneapolis-St. Paul-Bloomington,Hennepin County,362446
87080,8815,66071,Zip,KS,KS,Paola,Kansas City,Miami County,226410
79028,8816,48166,Zip,MI,MI,Estral Beach,Monroe,Monroe County,220035
68360,8817,24901,Zip,WV,WV,Lewisburg,,Greenbrier County,186538
67517,8818,23072,Zip,VA,VA,Hayes,Virginia Beach-Norfolk-Newport News,Gloucester County,262260
72947,8818,33982,Zip,FL,FL,Punta Gorda,Punta Gorda,Charlotte County,265061
75119,8820,39059,Zip,MS,MS,Crystal Springs,Jackson,Copiah County,81245
71942,8821,32333,Zip,FL,FL,Havana,Tallahassee,Gadsden County,190518
77824,8823,45807,Zip,OH,OH,Elida,Lima,Allen County,181040
90502,8823,74728,Zip,OK,OK,Broken Bow,,McCurtain County,99136
96580,8825,92007,Zip,CA,CA,Encinitas,San Diego-Carlsbad,San Diego County,1607052
88768,8825,70739,Zip,LA,LA,Greenwell Springs,Baton Rouge,East Baton Rouge Parish,223162
63156,8827,13492,Zip,NY,NY,Whitesboro,Utica-Rome,Oneida County,183947
88740,8828,70665,Zip,LA,LA,Sulphur,Lake Charles,Calcasieu Parish,212750
81524,8829,53965,Zip,WI,WI,Wisconsin Dells,,Adams County,201620
69559,8830,27863,Zip,NC,NC,Pikeville,Goldsboro,Wayne County,181862
73462,8830,35453,Zip,AL,AL,Cottondale,Tuscaloosa,Tuscaloosa County,161991
72492,8830,33190,Zip,FL,FL,Cutler Bay,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,309003
86658,8834,65026,Zip,MO,MO,Eldon,,Miller County,127245
77936,8834,46055,Zip,IN,IN,McCordsville,Indianapolis-Carmel-Anderson,Hancock County,284963
64354,8836,15902,Zip,PA,PA,Johnstown,Johnstown,Cambria County,42962
71873,8837,32220,Zip,FL,FL,Jacksonville,Jacksonville,Duval County,216333
72000,8838,32439,Zip,FL,FL,Freeport,Crestview-Fort Walton Beach-Destin,Walton County,289589
91836,8838,77306,Zip,TX,TX,Conroe,Houston-The Woodlands-Sugar Land,Montgomery County,176984
86942,8840,65708,Zip,MO,MO,Monett,,Barry County,124788
58991,8841,2917,Zip,RI,RI,Smithfield,Providence-Warwick,Providence County,366580
92193,8842,78003,Zip,TX,TX,Bandera,San Antonio-New Braunfels,Bandera County,241886
69941,8843,28428,Zip,NC,NC,Carolina Beach,Wilmington,New Hanover County,411090
58964,8843,2885,Zip,RI,RI,Warren,Providence-Warwick,Bristol County,343155
65216,8843,17847,Zip,PA,PA,Milton,Sunbury,Northumberland County,168674
84926,8846,61356,Zip,IL,IL,Princeton,Ottawa-Peru,Bureau County,127382
81382,8847,53558,Zip,WI,WI,Mc Farland,Madison,Dane County,340581
86134,8847,63645,Zip,MO,MO,Fredericktown,,Madison County,101733
62298,8849,11951,Zip,NY,NY,Mastic Beach,New York-Newark-Jersey City,Suffolk County,277149
95052,8850,85714,Zip,AZ,AZ,Tucson,Tucson,Pima County,171852
71605,8851,31632,Zip,GA,GA,Hahira,Valdosta,Lowndes County,194350
91352,8851,76302,Zip,TX,TX,Wichita Falls,Wichita Falls,Wichita County,132027
74944,8853,38663,Zip,MS,MS,Ripley,,Tippah County,94769
64435,8854,16057,Zip,PA,PA,Slippery Rock Township,Pittsburgh,Butler County,194879
71678,8854,31791,Zip,GA,GA,Sylvester,Albany,Worth County,111776
85961,8856,63144,Zip,MO,MO,Brentwood,St. Louis,Saint Louis County,281600
63873,8857,15063,Zip,PA,PA,Monongahela,Pittsburgh,Washington County,131097
95768,8858,89029,Zip,NV,NV,Laughlin,Las Vegas-Henderson-Paradise,Clark County,232173
85909,8859,63077,Zip,MO,MO,Saint Clair,St. Louis,Franklin County,150367
87525,8860,67235,Zip,KS,KS,Wichita,Wichita,Sedgwick County,282329
94122,8861,83333,Zip,ID,ID,Hailey,Hailey,Blaine County,571259
73515,8862,35570,Zip,AL,AL,Hamilton,,Marion County,98550
65516,8863,18508,Zip,PA,PA,Scranton,Scranton--Wilkes-Barre--Hazleton,Lackawanna County,87317
71367,8864,31014,Zip,GA,GA,Cochran,,Bleckley County,106274
73059,8865,34240,Zip,FL,FL,Sarasota,North Port-Sarasota-Bradenton,Sarasota County,496266
77676,8865,45439,Zip,OH,OH,Moraine,Dayton,Montgomery County,126953
84297,8865,60033,Zip,IL,IL,Harvard,Chicago-Naperville-Elgin,McHenry County,197519
86971,8868,65742,Zip,MO,MO,Rogersville,Springfield,Greene County,243388
62252,8869,11778,Zip,NY,NY,Rocky Point,New York-Newark-Jersey City,Suffolk County,377084
99408,8869,97741,Zip,OR,OR,Madras,,Jefferson County,204010
58558,8871,1940,Zip,MA,MA,Lynnfield,Boston-Cambridge-Newton,Essex County,783965
94887,8871,85305,Zip,AZ,AZ,Glendale,Phoenix-Mesa-Scottsdale,Maricopa County,335109
75823,8873,40906,Zip,KY,KY,Barbourville,London,Knox County,89046
78165,8873,46534,Zip,IN,IN,Knox,,Starke County,125926
66665,8875,20851,Zip,MD,MD,Rockville,Washington-Arlington-Alexandria,Montgomery County,452167
75523,8876,40108,Zip,KY,KY,Brandenburg,Elizabethtown-Fort Knox,Meade County,199844
78002,8877,46163,Zip,IN,IN,New Palestine,Indianapolis-Carmel-Anderson,Hancock County,272083
91882,8878,77372,Zip,TX,TX,Splendora,Houston-The Woodlands-Sugar Land,Montgomery County,185092
75587,8878,40243,Zip,KY,KY,Louisville,Louisville/Jefferson County,Jefferson County,278969
99980,8880,98823,Zip,WA,WA,Ephrata,Moses Lake,Grant County,222551
62686,8881,12589,Zip,NY,NY,Town Of Shawangunk,Kingston,Ulster County,320965
99660,8882,98250,Zip,WA,WA,Friday Harbor,,San Juan County,681995
65518,8883,18510,Zip,PA,PA,Scranton,Scranton--Wilkes-Barre--Hazleton,Lackawanna County,125794
74006,8884,36703,Zip,AL,AL,Selma,Selma,Dallas County,33388
92503,8885,78559,Zip,TX,TX,La Feria,Brownsville-Harlingen,Cameron County,82736
68438,8885,25064,Zip,WV,WV,Dunbar,Charleston,Kanawha County,90232
84731,8887,60950,Zip,IL,IL,Manteno,Kankakee,Kankakee County,234450
63921,8887,15137,Zip,PA,PA,North Versailles,Pittsburgh,Allegheny County,101371
68601,8889,25419,Zip,WV,WV,Falling Waters,Hagerstown-Martinsburg,Berkeley County,249451
65988,8890,19530,Zip,PA,PA,Kutztown,Reading,Berks County,252216
62297,8891,11950,Zip,NY,NY,Mastic,New York-Newark-Jersey City,Suffolk County,328464
399619,8891,73025,Zip,OK,OK,Edmond,Oklahoma City,Oklahoma County,361704
62461,8891,12188,Zip,NY,NY,Town of Waterford,Albany-Schenectady-Troy,Saratoga County,263751
60268,8894,6371,Zip,CT,CT,Old Lyme,Norwich-New London,New London County,436372
62861,8894,12953,Zip,NY,NY,Town of Malone,Malone,Franklin County,99014
97759,8896,94552,Zip,CA,CA,Castro Valley,San Francisco-Oakland-Hayward,Alameda County,1235359
79174,8897,48383,Zip,MI,MI,White Lake,Detroit-Warren-Dearborn,Oakland County,326620
61185,8898,8812,Zip,NJ,NJ,Green Brook Township,New York-Newark-Jersey City,Somerset County,399967
64929,8898,17103,Zip,PA,PA,Harrisburg,Harrisburg-Carlisle,Dauphin County,70986
97610,8898,94158,Zip,CA,CA,San Francisco,San Francisco-Oakland-Hayward,San Francisco County,1652145
79379,8901,48801,Zip,MI,MI,Alma,Alma,Gratiot County,97029
80169,8902,50138,Zip,IA,IA,Knoxville,Pella,Marion County,129808
73808,8903,36274,Zip,AL,AL,Roanoke,,Randolph County,76467
88993,8904,71269,Zip,LA,LA,Rayville,,Richland Parish,107833
61925,8905,10924,Zip,NY,NY,Town of Goshen,New York-Newark-Jersey City,Orange County,366451
79023,8905,48160,Zip,MI,MI,Milan,Ann Arbor,Washtenaw County,248511
93079,8905,79772,Zip,TX,TX,Pecos,Pecos,Reeves County,133757
77213,8908,44509,Zip,OH,OH,Youngstown,Youngstown-Warren-Boardman,Mahoning County,41754
58425,8908,1562,Zip,MA,MA,Spencer,Worcester,Worcester County,311245
90599,8908,74953,Zip,OK,OK,Poteau,Fort Smith,LeFlore County,101555
77404,8911,45015,Zip,OH,OH,Hamilton,Cincinnati,Butler County,126111
61979,8912,11004,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,717387
78684,8913,47586,Zip,IN,IN,Tell City,,Perry County,121056
66224,8914,20124,Zip,VA,VA,Clifton,Washington-Arlington-Alexandria,Fairfax County,778216
76969,8915,44056,Zip,OH,OH,Macedonia,Akron,Summit County,259416
87273,8915,66701,Zip,KS,KS,Fort Scott,,Bourbon County,74341
81898,8917,54806,Zip,WI,WI,Ashland,,Ashland County,117318
76682,8917,43440,Zip,OH,OH,Marblehead,Port Clinton,Ottawa County,265850
86352,8919,64113,Zip,MO,MO,Kansas City,Kansas City,Jackson County,510924
62262,8919,11790,Zip,NY,NY,Stony Brook,New York-Newark-Jersey City,Suffolk County,553273
59095,8919,3275,Zip,NH,NH,Suncook,Concord,Merrimack County,298618
91215,8922,76054,Zip,TX,TX,Hurst,Dallas-Fort Worth-Arlington,Tarrant County,324702
93823,8923,81625,Zip,CO,CO,Craig,Craig,Moffat County,207000
71824,8923,32148,Zip,FL,FL,Interlachen,Palatka,Putnam County,136271
94021,8925,83001,Zip,WY,WY,Jackson,Jackson,Teton County,979957
79360,8926,48750,Zip,MI,MI,Oscoda,,Iosco County,86658
77922,8927,46036,Zip,IN,IN,Elwood,Indianapolis-Carmel-Anderson,Madison County,94933
69980,8927,28470,Zip,NC,NC,Shallotte,Myrtle Beach-Conway-North Myrtle Beach,Brunswick County,223447
76366,8929,42445,Zip,KY,KY,Princeton,,Caldwell County,71745
97153,8929,93210,Zip,CA,CA,Coalinga,Fresno,Fresno County,204809
82464,8929,55805,Zip,MN,MN,Duluth,Duluth,Saint Louis County,161225
66754,8932,21054,Zip,MD,MD,Gambrills,Baltimore-Columbia-Towson,Anne Arundel County,489608
63939,8932,15208,Zip,PA,PA,Pittsburgh,Pittsburgh,Allegheny County,124924
79070,8934,48215,Zip,MI,MI,Detroit,Detroit-Warren-Dearborn,Wayne County,67839
68807,8934,25901,Zip,WV,WV,Oak Hill,Beckley,Fayette County,81908
75365,8936,39581,Zip,MS,MS,Pascagoula,Gulfport-Biloxi-Pascagoula,Jackson County,92689
71177,8937,30529,Zip,GA,GA,Commerce,Jefferson,Jackson County,182280
79603,8938,49127,Zip,MI,MI,Lincoln,Niles-Benton Harbor,Berrien County,242099
67800,8938,23702,Zip,VA,VA,Portsmouth,Virginia Beach-Norfolk-Newport News,Portsmouth City,164623
65710,8940,19030,Zip,PA,PA,Fairless Hills,Philadelphia-Camden-Wilmington,Bucks County,316900
83902,8941,59044,Zip,MT,MT,Laurel,Billings,Yellowstone County,278779
86502,8941,64601,Zip,MO,MO,Chillicothe,,Livingston County,117263
91237,8941,76088,Zip,TX,TX,Weatherford,Dallas-Fort Worth-Arlington,Parker County,335373
69761,8944,28170,Zip,NC,NC,Wadesboro,,Anson County,76217
69890,8944,28364,Zip,NC,NC,Maxton,Lumberton,Robeson County,60700
60675,8944,7444,Zip,NJ,NJ,Pequannock Township,New York-Newark-Jersey City,Morris County,534518
91919,8947,77423,Zip,TX,TX,Brookshire,Houston-The Woodlands-Sugar Land,Waller County,281796
80338,8947,50428,Zip,IA,IA,Clear Lake,Mason City,Cerro Gordo County,200058
77471,8949,45152,Zip,OH,OH,Morrow,Cincinnati,Warren County,276180
77673,8949,45434,Zip,OH,OH,Beavercreek,Dayton,Greene County,282023
71123,8951,30436,Zip,GA,GA,Lyons,Vidalia,Toombs County,104723
64467,8951,16137,Zip,PA,PA,Coolspring Township,Youngstown-Warren-Boardman,Mercer County,182467
100000,8953,98848,Zip,WA,WA,Quincy,Moses Lake,Grant County,301217
65785,8954,19118,Zip,PA,PA,Philadelphia,Philadelphia-Camden-Wilmington,Philadelphia County,666380
84257,8955,59923,Zip,MT,MT,Libby,,Lincoln County,201898
65749,8956,19078,Zip,PA,PA,Ridley Park,Philadelphia-Camden-Wilmington,Delaware County,224935
73257,8957,35004,Zip,AL,AL,Moody,Birmingham-Hoover,Saint Clair County,197111
62241,8957,11767,Zip,NY,NY,Nesconset,New York-Newark-Jersey City,Suffolk County,555049
88922,8957,71119,Zip,LA,LA,Shreveport,Shreveport-Bossier City,Caddo Parish,157249
96278,8957,91024,Zip,CA,CA,Sierra Madre,Los Angeles-Long Beach-Anaheim,Los Angeles County,1205046
60153,8961,6098,Zip,CT,CT,Winsted,Torrington,Litchfield County,206897
74756,8962,38320,Zip,TN,TN,Camden,,Benton County,110190
89041,8962,71351,Zip,LA,LA,Marksville,,Avoyelles Parish,118921
84867,8964,61264,Zip,IL,IL,Milan,Davenport-Moline-Rock Island,Rock Island County,130167
81695,8964,54451,Zip,WI,WI,Medford,,Taylor County,155173
75035,8966,38852,Zip,MS,MS,Iuka,,Tishomingo County,105503
77772,8967,45714,Zip,OH,OH,Belpre,Marietta,Washington County,137145
72023,8967,32501,Zip,FL,FL,Pensacola,Pensacola-Ferry Pass-Brent,Escambia County,161029
90965,8969,75551,Zip,TX,TX,Atlanta,,Cass County,112606
72654,8970,33513,Zip,FL,FL,Bushnell,The Villages,Sumter County,185173
84235,8970,59870,Zip,MT,MT,Stevensville,,Ravalli County,402298
88778,8972,70754,Zip,LA,LA,Livingston,Baton Rouge,Livingston Parish,192032
84533,8973,60482,Zip,IL,IL,Worth,Chicago-Naperville-Elgin,Cook County,219545
62544,8974,12414,Zip,NY,NY,Town of Catskill,,Greene County,220565
96549,8975,91914,Zip,CA,CA,Chula Vista,San Diego-Carlsbad,San Diego County,844085
69256,8975,27244,Zip,NC,NC,Elon,Burlington,Alamance County,210010
92410,8977,78362,Zip,TX,TX,Ingleside,Corpus Christi,San Patricio County,177851
64664,8977,16635,Zip,PA,PA,Allegheny Township,Altoona,Blair County,178898
65732,8979,19055,Zip,PA,PA,Levittown,Philadelphia-Camden-Wilmington,Bucks County,272973
84858,8980,61254,Zip,IL,IL,Geneseo,Davenport-Moline-Rock Island,Henry County,178929
91064,8981,75758,Zip,TX,TX,Chandler,Athens,Henderson County,197591
87884,8981,68138,Zip,NE,NE,Omaha,Omaha-Council Bluffs,Douglas County,209208
81058,8983,52641,Zip,IA,IA,Mount Pleasant,,Henry County,134295
90348,8983,74301,Zip,OK,OK,Vinita,,Craig County,105029
97998,8983,95130,Zip,CA,CA,San Jose,San Jose-Sunnyvale-Santa Clara,Santa Clara County,1557212
79700,8986,49333,Zip,MI,MI,Middleville,Grand Rapids-Wyoming,Barry County,269406
69186,8986,27040,Zip,NC,NC,Winston-Salem,Winston-Salem,Forsyth County,227782
90395,8988,74432,Zip,OK,OK,Eufaula,,McIntosh County,93968
73113,8988,34461,Zip,FL,FL,Lecanto,Homosassa Springs,Citrus County,237437
91362,8990,76354,Zip,TX,TX,Burkburnett,Wichita Falls,Wichita County,114954
92029,8991,77563,Zip,TX,TX,Hitchcock,Houston-The Woodlands-Sugar Land,Galveston County,195836
73599,8991,35761,Zip,AL,AL,New Market,Huntsville,Madison County,202907
58236,8993,1062,Zip,MA,MA,Northampton,Springfield,Hampshire County,332410
73654,8994,35960,Zip,AL,AL,Centre,,Cherokee County,130784
64398,8994,15963,Zip,PA,PA,Windber,Somerset,Somerset County,83843
82609,8996,56082,Zip,MN,MN,Saint Peter,Mankato-North Mankato,Nicollet County,227290
61180,8997,8805,Zip,NJ,NJ,Bound Brook,New York-Newark-Jersey City,Somerset County,355913
92300,8997,78204,Zip,TX,TX,San Antonio,San Antonio-New Braunfels,Bexar County,146279
88435,8999,70047,Zip,LA,LA,Destrehan,New Orleans-Metairie,Saint Charles Parish,247195
85820,9000,62960,Zip,IL,IL,Metropolis,Paducah,Massac County,77878
75027,9000,38843,Zip,MS,MS,Fulton,Tupelo,Itawamba County,103554
84576,9000,60548,Zip,IL,IL,Sandwich,Chicago-Naperville-Elgin,DeKalb County,222701
70256,9003,29010,Zip,SC,SC,Bishopville,,Lee County,82925
94250,9003,83644,Zip,ID,ID,Middleton,Boise City,Canyon County,376310
68441,9005,25071,Zip,WV,WV,Elkview,Charleston,Kanawha County,120570
58391,9005,1507,Zip,MA,MA,Charlton,Worcester,Worcester County,355838
73754,9005,36110,Zip,AL,AL,Montgomery,Montgomery,Montgomery County,28405
90311,9008,74128,Zip,OK,OK,Tulsa,Tulsa,Tulsa County,97924
74908,9009,38618,Zip,MS,MS,Coldwater,Memphis,Tate County,135501
72148,9010,32693,Zip,FL,FL,Trenton,Gainesville,Gilchrist County,157985
73121,9010,34475,Zip,FL,FL,Ocala,Ocala,Marion County,118491
70247,9010,28904,Zip,NC,NC,Hayesville,,Clay County,207643
92521,9013,78578,Zip,TX,TX,Port Isabel,Brownsville-Harlingen,Cameron County,165189
65303,9014,18014,Zip,PA,PA,Moore Township,Allentown-Bethlehem-Easton,Northampton County,268095
73282,9014,35043,Zip,AL,AL,Chelsea,Birmingham-Hoover,Shelby County,281418
69909,9016,28384,Zip,NC,NC,Saint Pauls,Lumberton,Robeson County,84065
92450,9016,78416,Zip,TX,TX,Corpus Christi,Corpus Christi,Nueces County,101529
69597,9018,27910,Zip,NC,NC,Ahoskie,,Hertford County,116271
65443,9018,18353,Zip,PA,PA,Ross Township,East Stroudsburg,Monroe County,251511
99221,9018,97361,Zip,OR,OR,Monmouth,Salem,Polk County,353560
97277,9018,93449,Zip,CA,CA,Pismo Beach,San Luis Obispo-Paso Robles-Arroyo Grande,San Luis Obispo County,988088
98189,9022,95425,Zip,CA,CA,Cloverdale,Santa Rosa,Sonoma County,620226
100027,9023,98930,Zip,WA,WA,Grandview,Yakima,Yakima County,250753
65409,9024,18252,Zip,PA,PA,Tamaqua,Pottsville,Schuylkill County,78524
84402,9025,60152,Zip,IL,IL,Marengo,Chicago-Naperville-Elgin,McHenry County,255335
94589,9025,84532,Zip,UT,UT,Moab,,Grand County,415914
80528,9025,50677,Zip,IA,IA,Waverly,Waterloo-Cedar Falls,Bremer County,199025
99083,9025,97113,Zip,OR,OR,Cornelius,Portland-Vancouver-Hillsboro,Washington County,385446
58216,9029,1030,Zip,MA,MA,Agawam,Springfield,Hampden County,291920
65565,9029,18657,Zip,PA,PA,Tunkhannock Township,Scranton--Wilkes-Barre--Hazleton,Wyoming County,184315
89418,9029,72160,Zip,AR,AR,Stuttgart,,Arkansas County,88651
67919,9032,24016,Zip,VA,VA,Roanoke,Roanoke,Roanoke City,97151
72208,9033,32776,Zip,FL,FL,Sorrento,Orlando-Kissimmee-Sanford,Lake County,297964
67783,9033,23662,Zip,VA,VA,Poquoson,Virginia Beach-Norfolk-Newport News,Poquoson City,354147
86855,9035,65584,Zip,MO,MO,Saint Robert,Fort Leonard Wood,Pulaski County,172570
78623,9035,47460,Zip,IN,IN,Spencer,Bloomington,Owen County,158087
60939,9037,8048,Zip,NJ,NJ,Lumberton Township,Philadelphia-Camden-Wilmington,Burlington County,348932
81213,9037,53098,Zip,WI,WI,Watertown,Watertown-Fort Atkinson,Jefferson County,216485
72863,9040,33853,Zip,FL,FL,Lake Wales,Lakeland-Winter Haven,Polk County,157713
60830,9041,7843,Zip,NJ,NJ,Hopatcong,New York-Newark-Jersey City,Sussex County,286681
399672,9041,89441,Zip,NV,NV,Sparks,Reno,Washoe County,541233
58003,9043,601,Zip,MS,MS,Adjuntas,,Tippah County,239686
84925,9044,61354,Zip,IL,IL,Peru,Ottawa-Peru,La Salle County,113579
65354,9044,18080,Zip,PA,PA,Washington Township,Allentown-Bethlehem-Easton,Lehigh County,233395
74143,9044,37062,Zip,TN,TN,Fairview,Nashville-Davidson--Murfreesboro--Franklin,Williamson County,318338
99862,9047,98550,Zip,WA,WA,Hoquiam,Aberdeen,Grays Harbor County,182614
66548,9047,20678,Zip,MD,MD,Prince Frederick,Washington-Arlington-Alexandria,Calvert County,379002
64964,9047,17222,Zip,PA,PA,Greene Township,Chambersburg-Waynesboro,Franklin County,200083
89878,9050,73045,Zip,OK,OK,Harrah,Oklahoma City,Oklahoma County,177148
65486,9051,18447,Zip,PA,PA,Olyphant,Scranton--Wilkes-Barre--Hazleton,Lackawanna County,150456
79730,9052,49412,Zip,MI,MI,Fremont,,Newaygo County,153648
68165,9053,24477,Zip,VA,VA,Stuarts Draft,Staunton-Waynesboro,Augusta County,235786
399680,9054,93730,Zip,CA,CA,Fresno,Fresno,Fresno County,543197
65169,9055,17756,Zip,PA,PA,Muncy Creek Township,Williamsport,Lycoming County,193556
97297,9056,93505,Zip,CA,CA,California City,Bakersfield,Kern County,193615
97130,9056,93108,Zip,CA,CA,Montecito,Santa Maria-Santa Barbara,Santa Barbara County,3547170
60907,9058,8010,Zip,NJ,NJ,Edgewater Park Township,Philadelphia-Camden-Wilmington,Burlington County,213463
82601,9059,56071,Zip,MN,MN,New Prague,Minneapolis-St. Paul-Bloomington,Scott County,330549
85942,9059,63124,Zip,MO,MO,Ladue,St. Louis,Saint Louis County,970131
66111,9059,19962,Zip,DE,DE,Magnolia,Dover,Kent County,306033
78399,9062,47006,Zip,IN,IN,Batesville,,Ripley County,229023
69866,9062,28337,Zip,NC,NC,Elizabethtown,,Bladen County,124552
79906,9062,49738,Zip,MI,MI,Grayling,,Crawford County,110863
99028,9065,97023,Zip,OR,OR,Estacada,Portland-Vancouver-Hillsboro,Clackamas County,418430
90596,9065,74948,Zip,OK,OK,Muldrow,Fort Smith,Sequoyah County,94142
64979,9067,17241,Zip,PA,PA,Penn Township,Harrisburg-Carlisle,Cumberland County,206249
70836,9069,30054,Zip,GA,GA,Oxford,Atlanta-Sandy Springs-Roswell,Newton County,236409
90605,9070,74960,Zip,OK,OK,Stilwell,,Adair County,71670
58625,9071,2111,Zip,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,1035923
90801,9071,75249,Zip,TX,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,230285
90929,9073,75462,Zip,TX,TX,Paris,Paris,Lamar County,176570
78133,9074,46394,Zip,IN,IN,Whiting,Chicago-Naperville-Elgin,Lake County,154358
96951,9074,92617,Zip,CA,CA,Irvine,Los Angeles-Long Beach-Anaheim,Orange County,909533
63840,9077,15022,Zip,PA,PA,Fallowfield Township,Pittsburgh,Washington County,75248
58598,9077,2053,Zip,MA,MA,Medway,Boston-Cambridge-Newton,Norfolk County,517062
92390,9079,78336,Zip,TX,TX,Aransas Pass,Corpus Christi,San Patricio County,175133
399728,9079,81403,Zip,CO,CO,Montrose,Montrose,Montrose County,415268
89941,9079,73116,Zip,OK,OK,Oklahoma City,Oklahoma City,Oklahoma County,250773
85327,9082,62095,Zip,IL,IL,Wood River,St. Louis,Madison County,90163
85935,9083,63117,Zip,MO,MO,Richmond Heights,St. Louis,Saint Louis County,300797
84634,9084,60633,Zip,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,149844
